"product_link","discount_percentage","product_image","product_name_plus_year","new_price","snize-visually-hidden","old_price_before_discount"
"https://winechateau.com/collections/wines/products/torres-catalunya-vina-sol-2017","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/torres-catalunya-vina-sol-2017-familia-torres_large.jpg?v=1590294351","Torres Catalunya Vina Sol 2017","$14.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/cooks-brut-grand-reserve","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/7f8a5053f646b2e7b8633c52a148c935_large.jpg?v=1591236294","Cook's Brut Grand Reserve","$11.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/cantine-florio-marsala-superiore-sweet-vecchioflorio","11% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Cantine-Florio-Marsala-Superiore-Sweet-Vecchioflorio_large.jpg?v=1746046417","Cantine Florio Marsala Superiore Sweet Vecchioflorio","$16.97","Old price","$18.97"
"https://winechateau.com/collections/wines/products/bootleg-red-2016","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Bootleg-Red-2019_large.jpg?v=1746046554","Bootleg Red 2019","$42.97","Old price","$47.97"
"https://winechateau.com/collections/wines/products/boroli-barolo-cerequio-2013","47% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Boroli-Barolo-Cerequio-2013_large.jpg?v=1746046557","Boroli Barolo Cerequio 2013","$84.97","Old price","$160.97"
"https://winechateau.com/collections/wines/products/fritz-windisch-binger-st-rochuskapelle-riesling-auslese-2018","11% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Fritz-Windisch-Niersteiner-Spiegelberg-Riesling-Spatlese-2023_large.jpg?v=1746122194","Fritz Windisch Niersteiner Spiegelberg Riesling Spätlese  2023","$15.97","Old price","$17.97"
"https://winechateau.com/collections/wines/products/anthonys-hill-cabernet-sauvignon-fetzer-vineyards","9% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Anthonys-Hill-Cabernet-Sauvignon-Fetzer-Vineyards_large.jpg?v=1746046936","Anthony's Hill Cabernet Sauvignon Fetzer Vineyards","$9.97","Old price","$10.97"
"https://winechateau.com/collections/wines/products/aveleda-loureiro-alvarinho-2019","10% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Aveleda-Loureiro-Alvarinho-2019_large.jpg?v=1746122299","Aveleda Loureiro & Alvarinho 2019","$8.97","Old price","$9.97"
"https://winechateau.com/collections/wines/products/ballard-lane-chardonnay-2018","8% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Ballard-Lane-Chardonnay-2018_large.jpg?v=1746046978","Ballard Lane Chardonnay 2018","$10.97","Old price","$11.97"
"https://winechateau.com/collections/wines/products/benziger-family-winery-sauvignon-blanc-sustainable-2019","17% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Benziger-Family-Winery-Sauvignon-Blanc-Sustainable-2019_large.jpg?v=1746047042","Benziger Family Winery Sauvignon Blanc Sustainable 2019","$14.97","Old price","$17.97"
"https://winechateau.com/collections/wines/products/blandys-madeira-rainwater","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Blandys-Madeira-Rainwater_large.jpg?v=1746047082","Blandy's Madeira Rainwater","$16.97","Old price","$18.97"
"https://winechateau.com/collections/wines/products/chateau-croix-mouton-bordeaux-superieur-m-2019","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/ChateauCroix-MoutonBordeauxSuperieurM2019_large.jpg?v=1618803625","Chateau Croix-Mouton Bordeaux Superieur M 2019","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/chateau-loudenne-bordeaux-blanc-2017","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Chateau-Loudenne-Bordeaux-Blanc-2017_large.jpg?v=1746047363","Chateau Loudenne Bordeaux Blanc 2017","$38.97","Old price","$43.97"
"https://winechateau.com/collections/wines/products/chateau-st-jean-cinq-cepages-2016","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/ChateauStJeanCinqCepages2016_large.jpg?v=1755201345","Chateau St Jean Cinq Cepages 2017","$98.97","Old price","$109.97"
"https://winechateau.com/collections/wines/products/columbia-crest-h3-cabernet-sauvignon-2018","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Columbia-Crest-H3-Cabernet-Sauvignon-2018_large.jpg?v=1618803940","Columbia Crest H3 Cabernet Sauvignon 2018","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/gehricke-chardonnay-2018","15% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Gehricke-Chardonnay-2022_large.jpg?v=1755201340","Gehricke Chardonnay 2022","$33.97","Old price","$39.97"
"https://winechateau.com/collections/wines/products/gravel-bar-cabernet-sauvignon-2017","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Gravel-Bar-Cabernet-Sauvignon-2017_large.jpg?v=1746047934","Gravel Bar Cabernet Sauvignon 2017","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/hanna-chardonnay-2019","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Hanna-Chardonnay-2019_large.jpg?v=1746047962","Hanna Chardonnay 2019","$30.97","Old price","$34.97"
"https://winechateau.com/collections/wines/products/il-bastardo-sangiovese-di-toscana-2019","15% off","https://cdn.shopify.com/s/files/1/1780/9427/products/IlBastardo_600x600_6ab077bd-7a63-45a1-9e51-60b6cdbfd254_large.jpg?v=1618805374","Il Bastardo Sangiovese di Toscana 2019","$10.97","Old price","$12.97"
"https://winechateau.com/collections/wines/products/joh-jos-prum-wehlener-sonnenuhr-riesling-auslese-2018","30% off","https://cdn.shopify.com/s/files/1/1780/9427/products/z7B_lm7URWy88F0inHlZ-w_pb_x960_19858117-d70d-4ffe-ab00-ffd27c0e66fe_large.jpg?v=1618805580","Joh. Jos. Prum Wehlener Sonnenuhr Riesling Auslese 2023","$99.97","Old price","$141.97"
"https://winechateau.com/collections/wines/products/joseph-drouhin-saint-veran-2019","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Joseph-Drouhin-Saint-Veran-2019_large.jpg?v=1746048137","Joseph Drouhin Saint Veran 2019","$29.97","Old price","$34.97"
"https://winechateau.com/collections/wines/products/krone-borealis-vintage-cuvee-brut-2018","9% off","https://cdn.shopify.com/s/files/1/1780/9427/products/GetWineImage_e9ca1db3-bd85-41b9-8a65-077544b7aca5_large.jpg?v=1618805767","Krone Borealis Vintage Cuvee Brut 2018","$19.97","Old price","$21.97"
"https://winechateau.com/collections/wines/products/marques-de-murrieta-rioja-reserva-2016","40% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Marques-de-Murrieta-Rioja-Reserva-2016_large.jpg?v=1746048441","Marques de Murrieta Tinto Reserva 2021","$29.99","Old price","$49.99"
"https://winechateau.com/collections/wines/products/mastroberardino-taurasi-radici-2016","23% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Mastroberardino-Taurasi-Radici-2019_large.jpg?v=1746048469","Mastroberardino Taurasi Radici 2019","$54.97","Old price","$70.97"
"https://winechateau.com/collections/wines/products/mommys-time-out-moscato","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Mommys-Time-Out-Moscato_large.jpg?v=1746048566","Mommy's Time Out Moscato","$5.97","Old price","$6.97"
"https://winechateau.com/collections/wines/products/orin-swift-machete-2019","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Orin-Swift-Machete-2022_large.jpg?v=1746048675","Orin Swift Machete 2022","$76.95","Old price","$89.97"
"https://winechateau.com/collections/wines/products/pepperwood-grove-pinot-grigio","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Pepperwood-Grove-Pinot-Grigio_large.jpg?v=1746048764","Pepperwood Grove Pinot Grigio","$8.97","Old price","$9.97"
"https://winechateau.com/collections/wines/products/ridge-vineyards-zinfandel-pagani-ranch-2018","21% off","https://cdn.shopify.com/s/files/1/1780/9427/files/170602_large.webp?v=1771285475","Ridge Vineyards Zinfandel Pagani Ranch 2021","$53.97","Old price","$67.97"
"https://winechateau.com/collections/wines/products/silver-palm-cabernet-sauvignon-2021","32% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Silver-Palm-Cabernet-Sauvignon-2021_large.jpg?v=1746049105","Silver Palm Cabernet Sauvignon 2023","$16.99","Old price","$24.97"
"https://winechateau.com/collections/wines/products/villa-puccini-chianti-riserva-2015","15% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Villa-Puccini-Chianti-Riserva-2015_large.jpg?v=1746049457","Villa Puccini Chianti Riserva 2015","$16.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/zenato-pinot-grigio-2019","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/lqoctal6fttesbf0cc13_large.jpg?v=1618808514","Zenato Pinot Grigio 2019","$14.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/apothic-merlot-2019","30% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Apothic-Merlot-2019_large.jpg?v=1746049605","Apothic Merlot 2022","$13.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/famiglia-pasqua-paasione-sentimento-bianco-romeo-and-juliets-wall-2019","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Famiglia-Pasqua-Paasione-Sentimento-Bianco-Romeo-and-Juliets-Wall-2019_large.jpg?v=1746049820","Famiglia Pasqua Paasione Sentimento Bianco Romeo and Juliet's Wall 2019","$18.97","Old price","$20.97"
"https://winechateau.com/collections/wines/products/maggy-hawk-pinot-noir-afleet-2017","16% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Maggy-Hawk-Pinot-Noir-Afleet-2017_large.jpg?v=1746049960","Maggy Hawk Pinot Noir Afleet 2021","$79.97","Old price","$94.97"
"https://winechateau.com/collections/wines/products/mulderbosch-sparkling-rose","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Mulderbosch-Sparkling-Rose_large.jpg?v=1746050030","Mulderbosch Sparkling Rose","$24.97","Old price","$27.97"
"https://winechateau.com/collections/wines/products/19-crimes-cali-red-2019","21% off","https://cdn.shopify.com/s/files/1/1780/9427/products/19-Crimes-Snoop-Dogg-Cali-Red-Blend-2019_large.jpg?v=1746050610","19 Crimes Snoop Dogg Cali Red Blend","$14.99","Old price","$18.97"
"https://winechateau.com/collections/wines/products/antinori-chianti-classico-riserva-villa-antinori-2017","17% off","https://cdn.shopify.com/s/files/1/1780/9427/products/AntinoriChiantiClassicoRiservaVillaAntinori2017_large.jpg?v=1631200861","Antinori Chianti Classico Riserva Villa Antinori 2022","$34.97","Old price","$41.97"
"https://winechateau.com/collections/wines/products/banfi-col-di-sasso-2019","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Banfi-Col-di-Sasso-2019_large.jpg?v=1746050667","Banfi Col di Sasso 2019","$14.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/two-squared-chardonnay-2019","48% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Two-Squared-Chardonnay-2022_large.jpg?v=1746122613","Two Squared Chardonnay  2022","$26.97","Old price","$51.97"
"https://winechateau.com/collections/wines/products/alexander-valley-vineyards-cyrus-2016","12% off","https://cdn.shopify.com/s/files/1/1780/9427/files/769872_large.avif?v=1764780817","Alexander Valley Vineyards Cyrus 2020","$68.97","Old price","$77.97"
"https://winechateau.com/collections/wines/products/baron-de-ley-rioja-rosado-2020","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Baron-de-Ley-Rioja-Rosado-2020_large.jpg?v=1746051298","Baron de Ley Rioja Rosado 2020","$14.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/castello-del-poggio-templars-red-blend","7% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Castello-del-Poggio-Templars-Red-Blend_large.jpg?v=1746051552","Castello del Poggio Templars Red Blend","$13.97","Old price","$14.97"
"https://winechateau.com/collections/wines/products/domaine-weinbach-pinot-gris-cuvee-ste-catherine-2019","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/1_d9ab2f7c-62c3-421f-9244-9ca9d3c1964f_large.jpg?v=1631870932","Domaine Weinbach Pinot Gris Cuvee Ste Catherine 2019","$53.97","Old price","$60.97"
"https://winechateau.com/collections/wines/products/dr-loosen-wehlener-sonnenuhr-riesling-spatlese-2019","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Dr_-Loosen-Wehlener-Sonnenuhr-Riesling-Spatlese-2019_large.jpg?v=1746052045","Dr. Loosen Wehlener Sonnenuhr Riesling Spatlese 2019","$35.97","Old price","$40.97"
"https://winechateau.com/collections/wines/products/honig-sauvignon-blanc-reserve-2019","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Honig-Sauvignon-Blanc-Reserve-2019_large.jpg?v=1746052408","Honig Sauvignon Blanc Reserve 2019","$42.97","Old price","$47.97"
"https://winechateau.com/collections/wines/products/masi-valpolicella-classico-superiore-serego-alighieri-2017","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Masi-Valpolicella-Classico-Superiore-Serego-Alighieri-2017_large.jpg?v=1746052878","Masi Valpolicella Classico Superiore Serego Alighieri 2017","$42.97","Old price","$49.97"
"https://winechateau.com/collections/wines/products/matar-by-pelter-cumulus-2019","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Matar-By-Pelter-Cumulus-2019_large.jpg?v=1746052887","Matar By Pelter Cumulus 2019","$40.97","Old price","$46.97"
"https://winechateau.com/collections/wines/products/michael-david-lodi-zinfandel","15% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Michael-David-Lodi-Zinfandel_large.jpg?v=1746052932","Michael David Lodi Zinfandel","$16.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/mollydooker-two-left-feet-2019","27% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Mollydooker-Two-Left-Feet-2022_large.jpg?v=1746052978","Mollydooker Two Left Feet 2022","$36.97","Old price","$50.97"
"https://winechateau.com/collections/wines/products/p-j-valckenberg-riesling-zeller-schwartz-katz-2020","6% off","https://cdn.shopify.com/s/files/1/1780/9427/products/P_J_-Valckenberg-Riesling-Zeller-Schwartz-Katz-2020_large.gif?v=1755201289","P.J. Valckenberg Riesling Zeller Schwartz Katz 2020","$14.97","Old price","$15.97"
"https://winechateau.com/collections/wines/products/pata-negra-valdepenas-gran-reserva-2011","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Pata-Negra-Valdepenas-Gran-Reserva-2011_large.jpg?v=1746053151","Pata Negra Valdepenas Gran Reserva 2011","$13.97","Old price","$15.97"
"https://winechateau.com/collections/wines/products/pasqua-pinot-grigio-2020","8% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Pasqua-Pinot-Grigio-2020_large.jpg?v=1746053146","Pasqua Pinot Grigio 2020","$11.97","Old price","$12.97"
"https://winechateau.com/collections/wines/products/picket-fence-chardonnay-2019","16% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Picket-Fence-Chardonnay-2019_large.jpg?v=1746053189","Picket Fence Chardonnay 2019","$15.97","Old price","$18.97"
"https://winechateau.com/collections/wines/products/peter-zemmer-pinot-grigio-2020","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Peter-Zemmer-Pinot-Grigio-2020_large.jpg?v=1746053180","Peter Zemmer Pinot Grigio 2020","$16.97","Old price","$18.97"
"https://winechateau.com/collections/wines/products/planeta-etna-bianco-2018","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Planeta-Etna-Bianco-2018_large.jpg?v=1746053220","Planeta Etna Bianco 2018","$39.97","Old price","$44.97"
"https://winechateau.com/collections/wines/products/ramon-bilbao-rioja-limited-edition-2013","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/1997128_large.jpg?v=1629316878","Ramon Bilbao Rioja Limited Edition 2013","$27.97","Old price","$31.97"
"https://winechateau.com/collections/wines/products/san-felice-chianti-classico-gran-selezione-poggio-rosso-2016","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/San-Felice-Chianti-Classico-Gran-Selezione-Poggio-Rosso-2016_large.jpg?v=1746053404","San Felice Chianti Classico Gran Selezione Poggio Rosso 2016","$63.97","Old price","$72.97"
"https://winechateau.com/collections/wines/products/sterling-vineyards-chardonnay-napa-valley-2018","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Sterling-Vineyards-Chardonnay-Napa-Valley-2018_large.jpg?v=1746053588","Sterling Vineyards Chardonnay Napa Valley 2018","$24.97","Old price","$28.97"
"https://winechateau.com/collections/wines/products/the-dreaming-tree-crush-red-2019","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/TheDreamingTreeCrushRed2019_large.jpg?v=1632326477","The Dreaming Tree Crush Red 2019","$20.97","Old price","$23.97"
"https://winechateau.com/collections/wines/products/vasse-felix-chardonnay-filius-2020","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Vasse-Felix-Chardonnay-Filius-2020_large.jpg?v=1746053843","Vasse Felix Chardonnay Filius 2020","$25.97","Old price","$28.97"
"https://winechateau.com/collections/wines/products/zenato-alanera-2019","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Zenato-Alanera-Rosso-Veronese-2019_large.jpg?v=1746054046","Zenato Alanera Rosso Veronese 2021","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/kendall-jackson-kentucky-derby-cabernet-sauvignon-2019","17% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Kendall-Jackson-Kentucky-Derby-Cabernet-Sauvignon-2019_large.jpg?v=1746057241","Kendall Jackson Kentucky Derby Cabernet Sauvignon  2019","$29.97","Old price","$35.97"
